customer_ID,contract_type,paperless_billing,payment_method,high_value_customer_flag
2479-BRAMR,Month-to-month,Yes,Bank transfer (automatic),High
9541-ZPSEA,Two year,No,Credit card (automatic),High
2665-NPTGL,Month-to-month,Yes,Bank transfer (automatic),High
1139-WUOAH,Two year,No,Credit card (automatic),Medium
4693-VWVBO,Month-to-month,No,Electronic check,Low
7434-SHXLS,Month-to-month,No,Mailed check,Low
6937-GCDGQ,One year,Yes,Bank transfer (automatic),Medium
0988-JRWWP,Month-to-month,Yes,Electronic check,Medium
5075-JSDKI,Two year,No,Electronic check,Low
7908-QCBCA,Month-to-month,Yes,Mailed check,Medium
8644-XYTSV,Month-to-month,Yes,Bank transfer (automatic),Medium
6711-FLDFB,Month-to-month,Yes,Electronic check,Medium
3873-WOSBC,Two year,No,Credit card (automatic),Low
7465-ZZRVX,Month-to-month,Yes,Electronic check,Medium
7975-JMZNT,Two year,No,Bank transfer (automatic),High
7251-XFOIL,Month-to-month,No,Mailed check,High
4116-IQRFR,One year,No,Credit card (automatic),Low
3714-JTVOV,Month-to-month,Yes,Credit card (automatic),Medium
8259-DZLIZ,One year,Yes,Bank transfer (automatic),Medium
0442-ZXKVS,One year,Yes,Bank transfer (automatic),High
7853-WNZSY,Month-to-month,Yes,Credit card (automatic),Low
3120-FAZKD,Two year,Yes,Bank transfer (automatic),Low
8606-OEGQZ,Two year,No,Credit card (automatic),Low
0225-ZORZP,Month-to-month,No,Electronic check,High
4702-IOQDC,Month-to-month,Yes,Electronic check,Medium
9489-JMTTN,Two year,No,Credit card (automatic),High
0575-CUQOV,One year,Yes,Electronic check,High
0967-BMLBD,One year,Yes,Mailed check,Low
6178-KFNHS,Month-to-month,Yes,Electronic check,Medium
2830-LEWOA,One year,No,Credit card (automatic),High
5006-MXVRN,Two year,No,Credit card (automatic),Low
1264-BYWMS,Month-to-month,Yes,Electronic check,High
9658-WYUFB,Month-to-month,Yes,Electronic check,High
8327-WKMIE,One year,No,Credit card (automatic),Low
6917-FIJHC,Two year,Yes,Mailed check,Low
5329-KRDTM,Two year,No,Credit card (automatic),Medium
7797-EJMDP,Month-to-month,No,Bank transfer (automatic),Medium
3530-VWVGU,Month-to-month,No,Mailed check,Low
2013-SGDXK,Month-to-month,No,Electronic check,High
6368-NWMCE,Month-to-month,No,Credit card (automatic),Medium
3633-CDBUW,One year,No,Electronic check,High
0707-HOVVN,Two year,Yes,Bank transfer (automatic),Medium
8580-QVLOC,Two year,No,Credit card (automatic),High
3956-MGXOG,Month-to-month,Yes,Electronic check,High
9274-UARKJ,Month-to-month,Yes,Bank transfer (automatic),High
4077-HWUYD,Two year,Yes,Bank transfer (automatic),High
2012-NWRPA,Month-to-month,Yes,Electronic check,High
8808-ELEHO,Month-to-month,Yes,Electronic check,High
0103-CSITQ,One year,Yes,Bank transfer (automatic),High
3506-LCJDC,Month-to-month,No,Bank transfer (automatic),Low
8671-KKKOS,Month-to-month,No,Electronic check,Medium
7305-ZWMAJ,One year,No,Credit card (automatic),Low
9518-XXBXE,Month-to-month,No,Electronic check,Medium
3934-HXCFZ,Month-to-month,Yes,Electronic check,High
6578-KRMAW,Month-to-month,Yes,Credit card (automatic),High
4860-IJUDE,Month-to-month,Yes,Credit card (automatic),Medium
7666-WKRON,Two year,Yes,Electronic check,High
9688-YGXVR,Month-to-month,Yes,Credit card (automatic),High
0423-UDIJQ,Month-to-month,No,Mailed check,Medium
1945-XISKS,Two year,No,Mailed check,Low
4910-AQFFX,Month-to-month,Yes,Bank transfer (automatic),Medium
2154-KVJFF,Month-to-month,Yes,Electronic check,Medium
5360-LJCNJ,Two year,Yes,Bank transfer (automatic),High
2607-FBDFF,Month-to-month,No,Credit card (automatic),Medium
9647-ERGBE,Month-to-month,Yes,Electronic check,High
3428-XZMAZ,Month-to-month,Yes,Electronic check,Medium
1100-DDVRV,Month-to-month,Yes,Mailed check,Medium
0378-TOVMS,Month-to-month,No,Electronic check,High
4355-HBJHH,Two year,Yes,Electronic check,Medium
6728-WYQBC,Month-to-month,No,Bank transfer (automatic),Low
9058-CBREO,Month-to-month,No,Mailed check,Medium
9029-FEGVJ,Month-to-month,No,Mailed check,Medium
7216-KAOID,One year,No,Bank transfer (automatic),Low
0318-QUUOB,Month-to-month,Yes,Electronic check,High
6145-NNPNO,Month-to-month,No,Bank transfer (automatic),Medium
5520-FVEWJ,Month-to-month,Yes,Electronic check,High
5339-TJFEK,Month-to-month,Yes,Electronic check,High
5572-ZDXHY,Month-to-month,Yes,Mailed check,High
2074-GUHPQ,Month-to-month,Yes,Credit card (automatic),High
4625-XMOYM,Two year,Yes,Bank transfer (automatic),Low
5827-MWCZK,Month-to-month,Yes,Credit card (automatic),High
1385-TQOZW,Month-to-month,Yes,Credit card (automatic),Low
5914-XRFQB,Two year,Yes,Bank transfer (automatic),High
4329-YPDDQ,Month-to-month,Yes,Bank transfer (automatic),High
4804-NCPET,Two year,No,Mailed check,Low
3750-CKVKH,Month-to-month,Yes,Electronic check,Medium
5944-UGLLK,One year,No,Credit card (automatic),Medium
8063-GBATB,Month-to-month,Yes,Electronic check,High
7787-BNTZM,Month-to-month,No,Bank transfer (automatic),Low
2252-ISRNH,One year,Yes,Electronic check,High
9415-TPKRV,Month-to-month,No,Electronic check,Medium
5322-TEUJK,Two year,No,Bank transfer (automatic),High
4547-KQRTM,Month-to-month,Yes,Bank transfer (automatic),High
4877-EVATK,Month-to-month,No,Mailed check,Low
1866-DIOQZ,One year,No,Bank transfer (automatic),Medium
8375-KVTHK,One year,Yes,Electronic check,High
2697-NQBPF,Month-to-month,Yes,Electronic check,High
3709-OIJEA,One year,Yes,Electronic check,High
7639-SUPCW,Month-to-month,Yes,Credit card (automatic),Medium
1386-ZIKUV,Month-to-month,Yes,Mailed check,Low
0599-XNYDO,Month-to-month,Yes,Bank transfer (automatic),Medium
6377-WHAOX,Month-to-month,Yes,Electronic check,High
6855-VLGOS,Two year,No,Electronic check,Low
8999-XXGNS,One year,Yes,Credit card (automatic),High
8746-OQQRW,Month-to-month,No,Mailed check,Low
3181-MIZBN,Month-to-month,No,Electronic check,Low
0471-ARVMX,One year,Yes,Electronic check,High
7766-CLTIC,Month-to-month,Yes,Mailed check,Medium
5650-YLIBA,Month-to-month,Yes,Electronic check,High
0825-CPPQH,Two year,No,Credit card (automatic),Low
9084-OAYKL,Two year,No,Mailed check,Low
6122-LJADA,Two year,Yes,Credit card (automatic),High
2400-XIWIO,Two year,No,Electronic check,High
7524-VRLPL,Two year,No,Credit card (automatic),Medium
1069-XAIEM,Month-to-month,Yes,Electronic check,High
7569-NMZYQ,Two year,Yes,Bank transfer (automatic),High
5201-USSQZ,Month-to-month,No,Credit card (automatic),High
2105-PHWON,Month-to-month,Yes,Credit card (automatic),High
1494-EJZDW,Two year,No,Mailed check,Low
4884-TVUQF,Two year,No,Credit card (automatic),High
8003-EWNDZ,Month-to-month,Yes,Electronic check,Low
1897-RCFUM,One year,Yes,Mailed check,Low
9256-JTBNZ,Month-to-month,No,Bank transfer (automatic),Low
4658-HCOHW,Month-to-month,Yes,Electronic check,High
2211-RMNHO,Two year,No,Bank transfer (automatic),High
2432-TFSMK,One year,Yes,Credit card (automatic),High
3440-JPSCL,Month-to-month,Yes,Mailed check,High
4929-ROART,Month-to-month,No,Mailed check,Medium
1834-ABKHQ,One year,Yes,Bank transfer (automatic),Medium
1741-WTPON,Two year,No,Mailed check,High
3932-IJWDZ,Month-to-month,Yes,Bank transfer (automatic),High
1240-HCBOH,Two year,Yes,Mailed check,Low
3594-KADLU,Month-to-month,No,Mailed check,Low
8065-BVEPF,Month-to-month,Yes,Bank transfer (automatic),High
3796-ENZGF,Two year,No,Mailed check,Medium
1734-ZMNTZ,Two year,No,Mailed check,Low
2853-CWQFQ,Month-to-month,Yes,Mailed check,Medium
0813-TAXXS,Two year,Yes,Bank transfer (automatic),Medium
2519-TWKFS,One year,Yes,Mailed check,Medium
2889-FPWRM,One year,Yes,Bank transfer (automatic),High
0626-QXNGV,Two year,Yes,Credit card (automatic),Low
6723-CEGQI,Two year,No,Mailed check,Medium
6987-XQSJT,Month-to-month,Yes,Electronic check,Medium
4732-RRJZC,Month-to-month,No,Mailed check,Low
9499-XPZXM,Two year,No,Bank transfer (automatic),Medium
4338-EYCER,Month-to-month,No,Bank transfer (automatic),Medium
3007-FDPEA,Month-to-month,Yes,Bank transfer (automatic),Low
6350-XFYGW,Month-to-month,Yes,Electronic check,High
4290-BSXUX,Month-to-month,Yes,Bank transfer (automatic),Medium
8513-OLYGY,Two year,No,Credit card (automatic),High
0311-QYWSS,Month-to-month,Yes,Electronic check,Medium
8705-DWKTI,Month-to-month,Yes,Credit card (automatic),High
8755-IWJHN,Month-to-month,Yes,Bank transfer (automatic),High
0325-XBFAC,Month-to-month,Yes,Electronic check,High
4480-QQRHC,Month-to-month,Yes,Bank transfer (automatic),Medium
0929-PECLO,Month-to-month,Yes,Bank transfer (automatic),High
3680-CTHUH,One year,Yes,Credit card (automatic),High
1202-KKGFU,Month-to-month,No,Bank transfer (automatic),Medium
6112-KTHFQ,Month-to-month,Yes,Mailed check,Low
1852-XEMDW,Month-to-month,No,Mailed check,Medium
2462-XIIJB,Month-to-month,Yes,Electronic check,High
4760-XOHVN,Month-to-month,No,Mailed check,Low
1820-DJFPH,Two year,Yes,Bank transfer (automatic),Low
9426-SXNHE,Month-to-month,No,Bank transfer (automatic),Low
9068-FHQHD,Two year,No,Bank transfer (automatic),Low
1269-FOYWN,One year,No,Bank transfer (automatic),Low
9470-YFUYI,One year,Yes,Bank transfer (automatic),Medium
7817-BOQPW,Month-to-month,Yes,Electronic check,Medium
7402-EYFXX,Month-to-month,Yes,Electronic check,High
1853-UDXBW,Month-to-month,Yes,Electronic check,Medium
9895-VFOXH,Month-to-month,No,Mailed check,Low
5458-CQJTA,Two year,Yes,Bank transfer (automatic),Medium
1230-QAJDW,Month-to-month,Yes,Mailed check,Medium
5701-ZIKJE,Month-to-month,Yes,Mailed check,Medium
5219-YIPTK,Month-to-month,Yes,Electronic check,High
5032-MIYKT,Month-to-month,Yes,Mailed check,Medium
7396-VJUZB,Month-to-month,No,Mailed check,Medium
9717-QEBGU,Month-to-month,Yes,Electronic check,Medium
5172-RKOCB,Two year,Yes,Credit card (automatic),High
6509-TSGWN,Month-to-month,No,Mailed check,Low
3540-RZJYU,Month-to-month,No,Electronic check,High
3178-CIFOT,One year,Yes,Credit card (automatic),Low
2091-MJTFX,Month-to-month,No,Credit card (automatic),Medium
4530-NDRKU,One year,Yes,Electronic check,Low
5985-TBABQ,One year,No,Mailed check,Medium
9800-ONTFE,Month-to-month,Yes,Bank transfer (automatic),Medium
6743-HHQPF,Month-to-month,Yes,Credit card (automatic),Low
8455-HIRAQ,Month-to-month,No,Mailed check,Medium
6616-AALSR,Two year,Yes,Credit card (automatic),High
0883-EIBTI,Month-to-month,No,Mailed check,Low
9415-ZNBSX,Two year,Yes,Bank transfer (automatic),High
4018-KJYUY,Month-to-month,No,Credit card (automatic),Low
0722-TROQR,Month-to-month,Yes,Electronic check,Medium
7571-YXDAD,Month-to-month,No,Credit card (automatic),Medium
3884-UEBXB,Two year,No,Bank transfer (automatic),Low
8780-RSYYU,Month-to-month,Yes,Credit card (automatic),Low
5537-UXXVS,Month-to-month,No,Bank transfer (automatic),Low
1791-PQHBB,Month-to-month,Yes,Credit card (automatic),Medium
8701-DGLVH,Two year,No,Mailed check,Low
8741-LQOBK,Month-to-month,No,Bank transfer (automatic),Low
3393-FMZPV,Month-to-month,Yes,Electronic check,High
8082-GHXOP,Month-to-month,No,Mailed check,Medium
6402-ZFPPI,Month-to-month,Yes,Mailed check,High
0980-FEXWF,One year,No,Mailed check,Medium
7486-KSRVI,One year,Yes,Electronic check,High
3011-WQKSZ,Month-to-month,Yes,Electronic check,Low
8443-WVPSS,Month-to-month,Yes,Electronic check,High
3006-XIMLN,Month-to-month,Yes,Bank transfer (automatic),High
8218-FFJDS,Two year,Yes,Bank transfer (automatic),High
1986-PHGZF,Month-to-month,Yes,Credit card (automatic),Medium
9965-YOKZB,Month-to-month,Yes,Electronic check,High
0504-HHAPI,Month-to-month,No,Credit card (automatic),High
9360-OMDZZ,Month-to-month,Yes,Electronic check,High
6305-YLBMM,One year,Yes,Bank transfer (automatic),High
0345-XMMUG,Two year,Yes,Credit card (automatic),High
8024-XNAFQ,Two year,Yes,Bank transfer (automatic),High
3647-GMGDH,Month-to-month,Yes,Credit card (automatic),High
2988-GBIVW,Month-to-month,Yes,Electronic check,High
2832-SCUCO,Month-to-month,No,Electronic check,Low
7036-ZZKBD,Month-to-month,Yes,Credit card (automatic),Medium
3791-LGQCY,Month-to-month,Yes,Bank transfer (automatic),High
0265-PSUAE,Month-to-month,No,Bank transfer (automatic),High
0463-TXOAK,Two year,No,Credit card (automatic),Low
0594-UFTUL,Month-to-month,Yes,Mailed check,Low
9509-MPYOD,One year,No,Mailed check,Low
9128-CPXKI,Two year,No,Electronic check,High
0129-KPTWJ,Month-to-month,Yes,Electronic check,High
8166-ZZTFS,Two year,Yes,Bank transfer (automatic),High
5855-EIBDE,Two year,No,Credit card (automatic),High
5365-LLFYV,Month-to-month,Yes,Mailed check,Medium
5956-YHHRX,Month-to-month,Yes,Electronic check,High
6008-NAIXK,One year,Yes,Electronic check,Medium
2956-GGUCQ,Month-to-month,Yes,Electronic check,Medium
1928-BXYIV,Month-to-month,No,Electronic check,Medium
5760-FXFVO,Month-to-month,Yes,Electronic check,Medium
6595-COKXZ,Month-to-month,Yes,Mailed check,Medium
0961-ZWLVI,One year,Yes,Credit card (automatic),High
5181-OABFK,Two year,Yes,Credit card (automatic),Medium
4007-NHVHI,Month-to-month,Yes,Electronic check,High
7816-VGHTO,Two year,No,Mailed check,Medium
5871-DGTXZ,One year,No,Mailed check,Low
7550-WIQVA,One year,Yes,Electronic check,High
7544-ZVIKX,One year,Yes,Bank transfer (automatic),High
0016-QLJIS,Two year,Yes,Mailed check,High
7508-DQAKK,Two year,Yes,Credit card (automatic),High
5176-OLSKT,Two year,No,Bank transfer (automatic),Medium
9356-AXGMP,One year,Yes,Electronic check,High
3556-BVQGL,One year,Yes,Mailed check,Low
0362-ZBZWJ,Month-to-month,Yes,Electronic check,High
8979-CAMGB,One year,No,Electronic check,High
4211-MMAZN,Month-to-month,No,Mailed check,Low
7581-EBBOU,One year,Yes,Credit card (automatic),Medium
4274-OWWYO,Month-to-month,Yes,Electronic check,Medium
5073-RZGBK,One year,Yes,Bank transfer (automatic),High
1541-ETJZO,Month-to-month,No,Mailed check,Medium
2192-CKRLV,Two year,Yes,Electronic check,Medium
3154-HMWUU,Two year,Yes,Bank transfer (automatic),Low
6119-SPUDB,Two year,No,Mailed check,Low
6522-OIQSX,Two year,Yes,Credit card (automatic),Medium
7813-ZGGAW,Month-to-month,Yes,Bank transfer (automatic),High
8748-HFWBO,One year,No,Mailed check,Low
1052-QJIBV,Two year,No,Credit card (automatic),Low
1319-YLZJG,Month-to-month,Yes,Electronic check,High
4106-HADHQ,One year,No,Credit card (automatic),Medium
0723-FDLAY,One year,Yes,Bank transfer (automatic),High
3050-RLLXC,Two year,No,Credit card (automatic),High
9298-WGMRW,Two year,Yes,Bank transfer (automatic),High
2369-UAPKZ,Month-to-month,No,Mailed check,High
3088-LHEFH,Month-to-month,Yes,Bank transfer (automatic),Medium
2778-OCLGR,Month-to-month,No,Bank transfer (automatic),Low
6583-KQJLK,Month-to-month,Yes,Electronic check,High
8544-JNBOX,Two year,Yes,Mailed check,Low
6681-ZSEXG,Two year,No,Credit card (automatic),Medium
6139-ZZRBQ,Two year,Yes,Bank transfer (automatic),Low
6116-RFVHN,Month-to-month,Yes,Electronic check,High
0637-KVDLV,Month-to-month,Yes,Electronic check,Medium
8884-FEEWR,One year,No,Bank transfer (automatic),Low
3125-RAHBV,One year,No,Credit card (automatic),Low
6633-MPWBS,Month-to-month,Yes,Electronic check,Medium
0373-AIVNJ,One year,No,Mailed check,Low
8785-EPNCG,Month-to-month,No,Credit card (automatic),Low
1682-VCOIO,One year,No,Mailed check,Low
5729-KLZAR,Month-to-month,No,Electronic check,High
2072-ZVJJX,Two year,No,Bank transfer (automatic),Low
8849-AYPTR,Month-to-month,No,Electronic check,High
9518-IMLHK,Month-to-month,Yes,Bank transfer (automatic),Medium
1582-RAFML,Month-to-month,No,Mailed check,Medium
3646-ITDGM,Two year,No,Bank transfer (automatic),Low
8740-CRYFY,Month-to-month,Yes,Electronic check,Medium
3569-VLDHH,One year,Yes,Electronic check,Medium
8224-KDLKN,Two year,No,Bank transfer (automatic),Low
7594-LZNWR,Month-to-month,No,Credit card (automatic),Medium
4001-TSBTV,Month-to-month,Yes,Electronic check,High
2962-XPMCQ,Month-to-month,Yes,Electronic check,Medium
8727-XDPUD,Two year,No,Credit card (automatic),Low
1043-UXOVO,Two year,Yes,Credit card (automatic),High
1064-FBXNK,One year,No,Credit card (automatic),Low
3996-ZNWYK,Two year,No,Credit card (automatic),Low
2878-DHMIN,One year,No,Electronic check,Low
7762-ONLJY,One year,No,Mailed check,Low
1678-FYZOW,Month-to-month,Yes,Electronic check,Medium
5795-BKOYE,One year,No,Bank transfer (automatic),Medium
8627-EHGIP,One year,Yes,Mailed check,Medium
7402-PWYJJ,One year,Yes,Electronic check,High
5480-TBGPH,Month-to-month,Yes,Credit card (automatic),High
0018-NYROU,Month-to-month,Yes,Electronic check,Medium
7501-VTYLJ,Month-to-month,No,Mailed check,Medium
7608-RGIRO,Two year,Yes,Mailed check,Low
0480-BIXDE,Month-to-month,Yes,Electronic check,High
5895-QSXOD,Month-to-month,No,Mailed check,Medium
9814-AOUDH,Two year,No,Credit card (automatic),Low
6175-IRFIT,Month-to-month,No,Mailed check,Medium
8760-ZRHKE,One year,No,Electronic check,Medium
1622-HSHSF,Month-to-month,Yes,Mailed check,Low
8854-CCVSQ,Month-to-month,Yes,Electronic check,High
6749-UTDVX,Two year,Yes,Electronic check,High
5542-DHSXL,Month-to-month,No,Mailed check,Medium
9102-OXKFY,Two year,No,Credit card (automatic),Medium
0511-JTEOY,Month-to-month,No,Mailed check,Medium
5216-WASFJ,Month-to-month,Yes,Electronic check,High
7808-DVWEP,Month-to-month,No,Bank transfer (automatic),Low
7067-KSAZT,One year,Yes,Electronic check,High
2284-VFLKH,One year,Yes,Credit card (automatic),High
0366-NQSHS,Month-to-month,No,Mailed check,Low
6532-YLWSI,One year,No,Bank transfer (automatic),Low
3807-BPOMJ,One year,Yes,Electronic check,High
3892-NXAZG,Two year,Yes,Credit card (automatic),High
4948-WBBKL,Month-to-month,Yes,Bank transfer (automatic),Medium
4182-BGSIQ,Month-to-month,Yes,Bank transfer (automatic),Low
9300-AGZNL,Month-to-month,Yes,Electronic check,High
0988-AADSA,Two year,No,Bank transfer (automatic),High
9972-NKTFD,Month-to-month,No,Bank transfer (automatic),Medium
3717-LNXKW,Month-to-month,No,Bank transfer (automatic),High
5734-EJKXG,One year,Yes,Electronic check,High
2207-RYYRL,Two year,No,Mailed check,Low
6729-FZWSY,One year,Yes,Mailed check,Low
9695-IDRZR,Two year,Yes,Credit card (automatic),High
8144-DGHXP,Two year,No,Electronic check,High
7814-LEEVE,Month-to-month,Yes,Bank transfer (automatic),Low
1112-CUNAO,Month-to-month,No,Electronic check,High
5175-AOBHI,Month-to-month,Yes,Mailed check,Medium
5174-RNGBH,Month-to-month,No,Mailed check,Medium
8631-WUXGY,Month-to-month,Yes,Electronic check,High
7270-BDIOA,Month-to-month,Yes,Electronic check,High
9565-JSNFM,One year,Yes,Bank transfer (automatic),Medium
5906-DVAPM,One year,Yes,Credit card (automatic),Medium
6654-QGBZZ,Month-to-month,No,Mailed check,Low
8348-JLBUG,One year,No,Credit card (automatic),High
0607-DAAHE,Two year,No,Bank transfer (automatic),Low
5641-DMBFJ,Two year,Yes,Electronic check,High
9200-NLNPD,One year,Yes,Bank transfer (automatic),Medium
2664-XJZNO,Two year,Yes,Credit card (automatic),High
9732-KPKBW,Month-to-month,Yes,Electronic check,Medium
3339-EAQNV,One year,Yes,Credit card (automatic),High
0921-OHLVP,Month-to-month,No,Electronic check,High
3389-YGYAI,Month-to-month,Yes,Electronic check,High
9560-ARGQJ,Month-to-month,Yes,Electronic check,High
8350-NYMVI,Month-to-month,No,Bank transfer (automatic),Medium
