customer_ID,phone_services,multiple_lines,internet_services,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,total_services
3030-YZADT,Yes,No,DSL,No,No,No,No,No,No,2
7410-KTVFV,Yes,No,DSL,No,No,Yes,No,No,No,3
5150-ITWWB,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,5
2253-KPMNB,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,5
1345-ZUKID,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
6429-SHBCB,Yes,Yes,DSL,No,No,No,No,Yes,Yes,5
9281-OFDMF,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,5
2603-HVKCG,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,6
1834-WULEG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
9097-ZUBYC,Yes,No,DSL,No,No,No,Yes,No,No,3
5148-ORICT,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,7
4893-GYUJU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
4578-PHJYZ,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,6
7272-QDCKA,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,6
8908-SLFCJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
8393-DLHGA,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,5
9766-HGEDE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
6968-MHOMU,No,No phone service,DSL,No,No,No,No,Yes,Yes,3
7395-IGJOS,Yes,No,Fiber optic,No,No,No,No,No,Yes,3
5044-XDPYX,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2
1814-WFGVS,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,5
2834-SPCJV,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,4
3721-WKIIL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
6734-CKRSM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
1265-ZFOSD,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,8
6568-POCUI,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,5
7890-VYYWG,No,No phone service,DSL,No,No,No,No,Yes,No,2
5197-LQXXH,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,8
9907-SWKKF,No,No phone service,DSL,No,No,No,No,No,No,1
3457-PQBYH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
7682-AZNDK,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,5
0587-DMGBH,Yes,No,DSL,Yes,No,No,No,No,No,3
5384-ZTTWP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
3745-HRPHI,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,5
7636-OWBPG,No,No phone service,DSL,No,Yes,No,No,No,No,2
1231-YNDEK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
1407-DIGZV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
6397-JNZZG,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,5
0570-BFQHT,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,4
4393-OBCRR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
3523-QRQLL,Yes,No,DSL,No,Yes,No,No,Yes,Yes,5
8564-LDKFL,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,7
3696-DFHHB,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2
0895-DQHEW,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,7
4717-GHADL,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,7
5501-TVMGM,Yes,No,DSL,No,No,No,No,No,Yes,3
5879-HMFFH,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,9
6772-WFQRD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
3810-DVDQQ,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,9
6972-SNKKW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
3694-GLTJM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
8550-XSXUQ,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,6
8149-RSOUN,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,5
9055-MOJJJ,Yes,No,DSL,Yes,No,No,Yes,Yes,No,5
4359-INNWN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
0585-EGDDA,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,4
4032-RMHCI,No,No phone service,DSL,Yes,No,Yes,No,No,No,3
0549-CYCQN,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,4
3481-JHUZH,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,4
7250-EQKIY,Yes,No,DSL,No,No,Yes,No,No,No,3
3594-IVHJZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
6869-FGJJC,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,4
3896-ZVNET,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2
8205-VSLRB,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,7
5960-MVTUK,No,No phone service,DSL,No,No,No,Yes,No,No,2
6817-WTYHE,Yes,No,DSL,No,No,No,No,No,No,2
3082-VQXNH,No,No phone service,DSL,No,Yes,No,No,No,No,2
4013-UBXWQ,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,6
4931-TRZWN,Yes,No,DSL,Yes,No,No,No,Yes,Yes,5
0750-EKNGL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
7669-LCRSD,Yes,No,DSL,No,No,No,No,Yes,No,3
3567-PQTSO,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,7
5519-NPHVG,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,5
8043-PNYSD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
9938-EKRGF,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,8
2703-AMTUL,Yes,No,DSL,Yes,Yes,No,No,No,No,4
0928-JMXNP,No,No phone service,DSL,No,No,Yes,No,No,No,2
8173-RXAYP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
4825-XJGDM,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,5
5402-HTOTQ,Yes,Yes,DSL,No,Yes,No,No,No,No,4
6734-JDTTV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
7850-THJMU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
3890-RTCMS,Yes,No,DSL,No,No,No,Yes,No,No,3
8849-GYOKR,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,7
3148-BLQJT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
3717-FDJFU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
3665-JATSN,No,No phone service,DSL,No,Yes,No,No,No,Yes,3
7966-YOTQW,Yes,Yes,DSL,Yes,No,No,No,No,No,4
0461-CVKMU,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,5
8806-EAGWC,Yes,No,DSL,No,No,No,No,Yes,No,3
8853-TZDGH,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,8
7779-LGOVN,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,4
4324-BZCKL,Yes,No,DSL,No,Yes,Yes,No,No,No,4
6924-TDGMT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
9710-ZUSHQ,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,7
1536-YHDOE,Yes,Yes,DSL,Yes,No,No,Yes,No,No,5
8123-QBNAZ,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,7
3629-ZNKXA,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,6
4827-LTQRJ,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,8
7711-YIJWC,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,8
5482-VXSXJ,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,5
7365-BVCJH,No,No phone service,DSL,No,No,No,No,No,No,1
9620-ENEJV,Yes,No,Fiber optic,No,No,No,No,No,No,2
4183-WCSEP,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,4
2378-YIZKA,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,8
5498-TXHLF,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,5
0689-DSXGL,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,5
6818-DJXAA,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,5
9722-UJOJR,Yes,No,Fiber optic,No,No,No,No,No,No,2
0464-WJTKO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
8902-ZEOVF,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
6778-EICRF,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,6
2662-NNTDK,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2
4132-KALRO,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,6
3902-FOIGH,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,6
6772-KSATR,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,4
7112-OPOTK,Yes,No,Fiber optic,No,No,No,No,No,No,2
2874-YXVVA,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,7
1245-HARPS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
4210-QFJMF,Yes,No,Fiber optic,No,No,No,No,No,Yes,3
4323-ELYYB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
4293-ETKAP,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,7
6064-PUPMC,Yes,No,DSL,Yes,No,No,Yes,No,No,4
6504-VBLFL,Yes,No,DSL,Yes,Yes,Yes,No,No,No,5
6322-PJJDJ,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,5
0330-BGYZE,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,7
1085-LDWAM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
7586-ZATGZ,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,4
7197-VOJMM,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,6
3318-OSATS,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,5
5828-AVIPD,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,6
1843-TLSGD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
9626-VFRGG,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,5
7075-BNDVQ,No,No phone service,DSL,Yes,No,Yes,No,No,No,3
9143-CANJF,Yes,No,DSL,Yes,No,No,Yes,No,No,4
7284-BUYEC,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,4
2041-JIJCI,Yes,Yes,DSL,No,Yes,No,No,No,Yes,5
1086-LXKFY,Yes,No,Fiber optic,No,No,No,No,No,No,2
4900-MSOMT,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,8
2229-VWQJH,Yes,No,DSL,No,No,Yes,No,No,No,3
9194-GFVOI,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,8
1336-EZFZY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
4282-MSACW,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,9
1403-LKLIK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
2636-ALXXZ,Yes,No,Fiber optic,No,No,No,No,No,No,2
7774-OJSXI,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,7
7786-WBJYI,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,4
0136-IFMYD,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,8
5144-TVGLP,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,5
9643-AVVWI,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,4
0253-ZTEOB,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,7
2706-QZIHY,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2
6061-PQHMK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
9885-CSMWE,Yes,No,Fiber optic,No,No,No,No,Yes,No,3
6137-MFAJN,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,4
9122-UMROB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
4232-JGKIY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
2402-TAIRZ,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,4
9659-ZTWSM,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,8
9139-TWBAS,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,5
6685-GBWJZ,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,6
5016-ETTFF,No,No phone service,DSL,No,No,Yes,No,No,No,2
3866-MDTUB,Yes,No,DSL,Yes,No,No,No,Yes,Yes,5
2195-VVRJF,Yes,No,DSL,Yes,No,No,No,No,Yes,4
3913-RDSJZ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2
8058-JMEQO,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,4
4203-QGNZA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
5043-TRZWM,Yes,No,Fiber optic,No,No,Yes,No,No,No,3
0697-ZMSWS,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,4
7657-DYEPJ,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,6
9494-BDNNC,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,6
1640-PLFMP,Yes,No,Fiber optic,No,No,No,No,No,No,2
5366-OBVMR,Yes,No,DSL,No,No,No,Yes,No,No,3
8276-MQBYC,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,6
7644-OMVMY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
7593-XFKDI,Yes,No,DSL,No,No,No,No,No,No,2
4573-JKNAE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
0337-CNPZE,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,7
9817-APLHW,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2
8380-MQINP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
0840-DFEZH,Yes,Yes,Fiber optic,No,No,No,No,No,No,3
1513-XNPPH,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,5
8690-ZVLCL,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,9
6015-VVHHE,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,4
1125-SNVCK,Yes,No,DSL,No,No,No,No,No,No,2
0384-LPITE,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,6
4616-EWBNJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
6347-DCUIK,Yes,Yes,Fiber optic,No,No,No,No,No,No,3
1335-HQMKX,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,7
2545-EBUPK,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,4
6923-AQONU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
2172-EJXVF,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,7
0897-FEGMU,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,6
7663-RGWBC,Yes,No,DSL,No,No,No,No,No,No,2
1120-BMWUB,Yes,No,DSL,No,Yes,No,Yes,No,No,4
9124-LHCJQ,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,4
4536-PLEQY,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,4
7029-IJEJK,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,4
8871-JLMHM,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,6
2235-ZGKPT,Yes,Yes,DSL,No,No,No,No,No,No,3
3891-PUQOD,Yes,No,DSL,No,No,Yes,No,No,Yes,4
5447-VYTKW,Yes,No,DSL,Yes,No,No,Yes,No,No,4
3623-FQBOX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
0689-NKYLF,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,4
8659-HDIYE,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,7
3658-KIBGF,Yes,No,DSL,Yes,Yes,No,No,No,No,4
3474-BAFSJ,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,6
5519-YLDGW,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,7
3865-ZFZIB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
1855-AGAWH,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,5
7109-CQYUZ,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,9
1370-GGAWX,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,6
4680-KUTAJ,Yes,Yes,DSL,Yes,No,No,No,No,No,4
5307-UVGNB,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,5
4946-EDSEW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
2883-ILGWO,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,7
2516-VQRRV,Yes,Yes,Fiber optic,No,No,No,No,No,No,3
7580-UGXNC,Yes,No,DSL,Yes,Yes,No,No,No,No,4
3642-BYHDO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
9629-NHXFW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
2696-RZVZW,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2
5766-FTRTS,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,8
0396-HUJBP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
5178-LMXOP,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,5
8879-ZKJOF,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,7
6285-FTQBF,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2
8185-UPYBR,Yes,Yes,Fiber optic,No,No,No,No,No,No,3
4585-HETAI,Yes,No,Fiber optic,No,No,Yes,No,No,No,3
7526-BEZQB,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,5
1474-JUWSM,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,6
3530-CRZSB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
8498-XXGWA,Yes,No,DSL,Yes,No,Yes,No,No,No,4
9617-INGJY,Yes,No,Fiber optic,No,No,No,No,No,No,2
0621-TSSMU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
7234-KMNRQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
7636-PEPNS,Yes,No,DSL,No,No,No,No,No,No,2
4683-WYDOU,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,7
9052-DHNKM,Yes,Yes,DSL,Yes,Yes,No,No,No,No,5
6794-HKIAJ,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,6
5578-NKCXI,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,6
1642-HMARX,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,9
3096-WPXBT,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,7
8434-PNQZX,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,7
5950-AAAGJ,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,4
4299-OPXEJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
4951-UKAAQ,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,5
9618-LFJRU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
6693-DJWTY,Yes,No,DSL,Yes,Yes,No,No,No,No,4
0744-GKNGE,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,5
6447-EGDIV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
1167-OYZJF,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
2108-YKQTY,Yes,No,DSL,No,Yes,No,No,No,No,3
4806-DXQCE,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,9
4918-QLLIW,Yes,No,DSL,No,No,No,No,Yes,No,3
7056-IMHCC,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,6
4854-SSLTN,Yes,No,DSL,Yes,Yes,No,Yes,No,No,5
5294-DMSFH,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,4
4837-PZTIC,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,4
1625-JAIIY,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,4
0603-OLQDC,Yes,No,DSL,Yes,No,No,No,Yes,Yes,5
3272-VUHPV,Yes,No,DSL,No,Yes,No,Yes,No,No,4
4176-FXYBO,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,8
1063-DHQJF,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,5
8663-UPDGF,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,6
6719-FGEDO,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,7
1837-YQUCE,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,6
2947-DOMLJ,Yes,No,DSL,Yes,No,No,No,No,No,3
4112-LUEIZ,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,4
0369-ZGOVK,Yes,No,Fiber optic,No,No,No,No,No,No,2
4510-HIMLV,Yes,No,Fiber optic,No,No,No,No,No,No,2
9919-KNPOO,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,5
8749-JMNKX,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,6
7872-BAAZR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
9391-LMANN,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,6
2430-USGXP,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,6
8174-TBVCF,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,9
1698-XFZCI,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,8
1877-HKBQX,Yes,No,DSL,Yes,No,No,Yes,No,No,4
4450-DLLMH,Yes,No,Fiber optic,No,No,No,No,No,No,2
0428-AXXLJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
2746-DIJLO,Yes,Yes,DSL,No,Yes,No,No,No,No,4
5955-ERIHD,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,5
0917-EZOLA,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,7
3508-VLHCZ,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,9
4086-ATNFV,Yes,No,DSL,Yes,Yes,Yes,No,No,No,5
0468-YRPXN,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,6
5996-NRVXR,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,7
3739-YBWAB,No,No phone service,DSL,Yes,No,Yes,No,No,No,3
7047-FWEYA,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,7
2000-MPKCA,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,8
9762-YAQAA,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,4
