customer_ID,gender,senior_citizen,partner,dependents,tenure,tenure_group,churn
1930-BZLHI,Male,NO,No,No,21,1-2 Years,No
3400-ESFUW,Male,NO,Yes,Yes,55,4-5 Years,Yes
5868-YTYKS,Male,NO,No,Yes,1,0-1 Year,No
3525-DVKFN,Female,NO,No,No,17,1-2 Years,No
1482-OXZSY,Male,NO,No,No,30,2-4 Years,No
0377-JBKKT,Male,NO,Yes,Yes,22,1-2 Years,No
5778-BVOFB,Female,NO,No,No,9,0-1 Year,No
3373-YZZYM,Male,NO,Yes,Yes,1,0-1 Year,No
2057-ZBLPD,Female,NO,Yes,No,21,1-2 Years,Yes
0228-MAUWC,Male,NO,No,No,19,1-2 Years,No
5502-RLUYV,Female,NO,Yes,Yes,69,5+ Years,Yes
0023-HGHWL,Male,YES,No,No,1,0-1 Year,Yes
7663-YJHSN,Female,NO,Yes,No,72,5+ Years,No
4915-BFSXL,Male,NO,Yes,Yes,70,5+ Years,No
3086-RUCRN,Female,NO,No,No,66,5+ Years,No
5215-LNLDJ,Female,NO,Yes,Yes,7,0-1 Year,No
7576-JMYWV,Female,YES,Yes,Yes,46,2-4 Years,No
9039-RBEEE,Male,NO,No,No,39,2-4 Years,Yes
0257-KXZGU,Female,NO,Yes,Yes,32,2-4 Years,No
1307-ATKGB,Male,NO,No,No,24,2-4 Years,No
8417-FMLZI,Male,NO,Yes,Yes,6,0-1 Year,Yes
3714-XPXBW,Female,NO,No,No,37,2-4 Years,No
1850-AKQEP,Male,NO,No,Yes,8,0-1 Year,No
2824-DXNKN,Female,NO,Yes,Yes,72,5+ Years,No
5227-JSCFE,Male,YES,Yes,No,71,5+ Years,No
0848-ZGQIJ,Female,NO,Yes,No,16,1-2 Years,No
3621-CHYVB,Female,NO,Yes,No,57,4-5 Years,No
8042-RNLKO,Male,NO,No,No,66,5+ Years,No
1792-UXAFY,Female,YES,No,No,17,1-2 Years,Yes
5372-FBKBN,Female,NO,No,Yes,21,1-2 Years,No
0420-TXVSG,Male,NO,Yes,No,66,5+ Years,No
6217-TOWGS,Female,NO,Yes,No,17,1-2 Years,No
0515-YPMCW,Male,NO,No,Yes,1,0-1 Year,Yes
0378-XSZPU,Male,NO,Yes,No,58,4-5 Years,Yes
1045-LTCYT,Female,NO,Yes,Yes,8,0-1 Year,No
1544-JJMYL,Male,NO,No,No,27,2-4 Years,No
4636-JGAAI,Male,NO,Yes,No,34,2-4 Years,No
6874-SGLHU,Male,NO,No,No,30,2-4 Years,No
5951-AOFIH,Male,NO,No,No,33,2-4 Years,No
4729-XKASR,Male,NO,No,Yes,1,0-1 Year,Yes
3059-NGMXB,Male,NO,Yes,Yes,14,1-2 Years,No
8652-YHIYU,Female,NO,No,Yes,16,1-2 Years,No
5278-PNYOX,Female,NO,No,No,49,4-5 Years,No
5449-FIBXJ,Male,NO,Yes,Yes,19,1-2 Years,Yes
3486-HOOGQ,Female,NO,Yes,Yes,70,5+ Years,No
5061-PBXFW,Female,NO,Yes,Yes,32,2-4 Years,No
8630-FJLIB,Female,NO,No,No,18,1-2 Years,No
3891-NLXJB,Male,NO,No,No,37,2-4 Years,No
4749-OJKQU,Female,NO,No,No,4,0-1 Year,No
0577-WHMEV,Female,NO,Yes,No,16,1-2 Years,No
5453-AXEPF,Male,NO,Yes,No,17,1-2 Years,No
3639-XJHKQ,Female,NO,No,Yes,19,1-2 Years,No
3716-LRGXK,Male,NO,Yes,No,60,5+ Years,No
2263-SFSQZ,Male,NO,Yes,Yes,51,4-5 Years,No
9950-MTGYX,Male,NO,Yes,Yes,28,2-4 Years,No
3397-AVTKU,Male,NO,No,No,43,2-4 Years,No
4825-FUREZ,Male,NO,Yes,No,42,2-4 Years,No
9837-BMCLM,Male,NO,No,No,3,0-1 Year,Yes
2672-OJQZP,Female,NO,No,No,1,0-1 Year,No
0137-UDEUO,Female,NO,No,No,3,0-1 Year,Yes
3134-DSHVC,Female,NO,No,No,63,5+ Years,No
6161-UUUTA,Male,YES,No,No,3,0-1 Year,Yes
7821-DPRQE,Male,NO,Yes,No,68,5+ Years,No
6543-XRMYR,Female,YES,No,No,30,2-4 Years,Yes
2001-EWBQU,Female,NO,No,No,60,5+ Years,No
4925-LMHOK,Male,NO,No,No,15,1-2 Years,Yes
1608-GMEWB,Male,YES,No,No,45,2-4 Years,No
6695-AMZUF,Female,NO,Yes,No,70,5+ Years,No
1455-UGQVH,Male,NO,Yes,No,10,0-1 Year,Yes
8410-BGQXN,Male,NO,No,No,4,0-1 Year,No
8280-MQRQN,Female,NO,No,No,1,0-1 Year,Yes
1619-YWUBB,Female,NO,Yes,No,68,5+ Years,No
7611-YKYTC,Male,NO,Yes,Yes,22,1-2 Years,No
2037-SGXHH,Male,NO,Yes,Yes,38,2-4 Years,Yes
3178-FESZO,Female,NO,No,No,1,0-1 Year,Yes
0365-GXEZS,Male,NO,Yes,No,18,1-2 Years,No
0082-OQIQY,Male,NO,No,No,29,2-4 Years,No
6087-MVHJH,Female,NO,No,No,16,1-2 Years,Yes
4603-JANFB,Male,NO,No,No,1,0-1 Year,Yes
3018-TFTSU,Male,NO,No,No,12,1-2 Years,Yes
3606-SBKRY,Male,NO,No,No,31,2-4 Years,No
4806-KEXQR,Male,NO,No,No,4,0-1 Year,Yes
0667-NSRGI,Female,NO,Yes,No,48,4-5 Years,No
7083-YNSKY,Female,NO,No,No,15,1-2 Years,Yes
6893-ODYYE,Male,NO,No,No,50,4-5 Years,No
8242-JSVBO,Male,NO,No,No,7,0-1 Year,No
2479-BRAMR,Male,YES,Yes,No,41,2-4 Years,Yes
9541-ZPSEA,Male,NO,Yes,Yes,68,5+ Years,No
2665-NPTGL,Female,YES,Yes,No,26,2-4 Years,No
1139-WUOAH,Male,NO,No,No,57,4-5 Years,No
4693-VWVBO,Female,NO,No,No,3,0-1 Year,No
7434-SHXLS,Female,NO,No,No,1,0-1 Year,Yes
6937-GCDGQ,Male,NO,Yes,Yes,19,1-2 Years,No
0988-JRWWP,Female,NO,No,No,3,0-1 Year,No
5075-JSDKI,Female,NO,No,No,59,4-5 Years,No
7908-QCBCA,Female,NO,Yes,No,1,0-1 Year,Yes
8644-XYTSV,Male,NO,Yes,No,42,2-4 Years,No
6711-FLDFB,Female,NO,No,No,7,0-1 Year,Yes
3873-WOSBC,Male,NO,Yes,No,67,5+ Years,No
7465-ZZRVX,Male,NO,No,No,1,0-1 Year,No
7975-JMZNT,Male,NO,Yes,No,66,5+ Years,No
7251-XFOIL,Female,NO,No,No,61,5+ Years,No
4116-IQRFR,Male,NO,Yes,Yes,4,0-1 Year,No
3714-JTVOV,Female,YES,Yes,No,42,2-4 Years,Yes
8259-DZLIZ,Female,NO,Yes,Yes,64,5+ Years,No
0442-ZXKVS,Female,YES,Yes,No,54,4-5 Years,No
7853-WNZSY,Male,NO,No,No,1,0-1 Year,No
3120-FAZKD,Male,NO,Yes,Yes,54,4-5 Years,No
8606-OEGQZ,Female,NO,No,Yes,18,1-2 Years,No
0225-ZORZP,Male,NO,No,No,3,0-1 Year,No
4702-IOQDC,Female,NO,No,No,1,0-1 Year,Yes
9489-JMTTN,Female,NO,Yes,Yes,72,5+ Years,No
0575-CUQOV,Male,YES,Yes,No,60,5+ Years,No
0967-BMLBD,Female,NO,Yes,Yes,11,0-1 Year,No
6178-KFNHS,Female,NO,No,Yes,12,1-2 Years,Yes
2830-LEWOA,Male,NO,Yes,Yes,61,5+ Years,No
5006-MXVRN,Female,NO,No,No,39,2-4 Years,No
1264-BYWMS,Male,NO,No,No,55,4-5 Years,Yes
9658-WYUFB,Female,NO,No,No,17,1-2 Years,Yes
8327-WKMIE,Male,NO,No,No,37,2-4 Years,No
6917-FIJHC,Female,NO,Yes,No,72,5+ Years,No
5329-KRDTM,Male,YES,Yes,No,72,5+ Years,No
7797-EJMDP,Female,NO,No,No,8,0-1 Year,No
3530-VWVGU,Female,NO,Yes,Yes,22,1-2 Years,No
2013-SGDXK,Female,NO,No,No,1,0-1 Year,Yes
6368-NWMCE,Female,NO,No,No,38,2-4 Years,No
3633-CDBUW,Male,NO,No,Yes,17,1-2 Years,No
0707-HOVVN,Female,YES,No,No,70,5+ Years,No
8580-QVLOC,Female,YES,Yes,Yes,72,5+ Years,Yes
3956-MGXOG,Female,NO,No,No,28,2-4 Years,No
9274-UARKJ,Female,NO,No,No,15,1-2 Years,No
4077-HWUYD,Male,NO,Yes,Yes,72,5+ Years,No
2012-NWRPA,Female,YES,Yes,No,11,0-1 Year,Yes
8808-ELEHO,Male,YES,No,No,8,0-1 Year,Yes
0103-CSITQ,Female,NO,Yes,No,57,4-5 Years,No
3506-LCJDC,Male,NO,Yes,Yes,1,0-1 Year,Yes
8671-KKKOS,Female,NO,Yes,No,46,2-4 Years,No
7305-ZWMAJ,Male,NO,Yes,No,30,2-4 Years,No
9518-XXBXE,Male,YES,Yes,No,10,0-1 Year,No
3934-HXCFZ,Male,NO,Yes,No,23,1-2 Years,Yes
6578-KRMAW,Male,NO,No,No,32,2-4 Years,No
4860-IJUDE,Male,NO,No,No,13,1-2 Years,No
7666-WKRON,Female,NO,No,No,39,2-4 Years,Yes
9688-YGXVR,Female,NO,No,No,44,2-4 Years,No
0423-UDIJQ,Male,YES,No,No,9,0-1 Year,No
1945-XISKS,Female,NO,Yes,No,67,5+ Years,No
4910-AQFFX,Male,NO,Yes,Yes,9,0-1 Year,Yes
2154-KVJFF,Female,NO,No,No,15,1-2 Years,Yes
5360-LJCNJ,Female,NO,Yes,No,71,5+ Years,No
2607-FBDFF,Male,NO,No,No,1,0-1 Year,No
9647-ERGBE,Female,NO,Yes,Yes,30,2-4 Years,Yes
3428-XZMAZ,Male,NO,No,No,1,0-1 Year,Yes
1100-DDVRV,Male,NO,Yes,No,17,1-2 Years,No
0378-TOVMS,Female,NO,No,No,3,0-1 Year,Yes
4355-HBJHH,Male,NO,Yes,Yes,67,5+ Years,Yes
6728-WYQBC,Male,NO,No,No,1,0-1 Year,No
9058-CBREO,Female,YES,No,No,1,0-1 Year,Yes
9029-FEGVJ,Female,YES,Yes,No,32,2-4 Years,No
7216-KAOID,Male,NO,Yes,Yes,41,2-4 Years,No
0318-QUUOB,Male,NO,Yes,No,1,0-1 Year,Yes
6145-NNPNO,Female,NO,No,No,1,0-1 Year,No
5520-FVEWJ,Female,NO,Yes,Yes,12,1-2 Years,Yes
5339-TJFEK,Male,NO,Yes,Yes,62,5+ Years,No
5572-ZDXHY,Female,NO,No,No,22,1-2 Years,Yes
2074-GUHPQ,Female,NO,No,Yes,17,1-2 Years,No
4625-XMOYM,Female,NO,Yes,Yes,72,5+ Years,No
5827-MWCZK,Male,NO,Yes,Yes,56,4-5 Years,No
1385-TQOZW,Female,NO,No,No,9,0-1 Year,No
5914-XRFQB,Male,NO,Yes,No,72,5+ Years,No
4329-YPDDQ,Male,NO,No,No,20,1-2 Years,No
4804-NCPET,Male,NO,Yes,Yes,19,1-2 Years,No
3750-CKVKH,Male,NO,No,No,2,0-1 Year,Yes
5944-UGLLK,Male,NO,No,No,53,4-5 Years,No
8063-GBATB,Female,YES,No,No,27,2-4 Years,Yes
7787-BNTZM,Male,NO,No,No,6,0-1 Year,No
2252-ISRNH,Male,NO,Yes,Yes,9,0-1 Year,No
9415-TPKRV,Female,NO,Yes,Yes,8,0-1 Year,No
5322-TEUJK,Female,NO,Yes,Yes,71,5+ Years,No
4547-KQRTM,Female,NO,No,No,10,0-1 Year,Yes
4877-EVATK,Male,NO,No,No,1,0-1 Year,Yes
1866-DIOQZ,Female,NO,Yes,No,71,5+ Years,No
8375-KVTHK,Male,NO,Yes,No,68,5+ Years,No
2697-NQBPF,Male,NO,No,No,34,2-4 Years,No
3709-OIJEA,Male,NO,No,No,26,2-4 Years,No
7639-SUPCW,Female,NO,No,No,22,1-2 Years,Yes
1386-ZIKUV,Male,NO,No,No,7,0-1 Year,No
0599-XNYDO,Female,NO,Yes,No,20,1-2 Years,No
6377-WHAOX,Female,NO,Yes,No,60,5+ Years,No
6855-VLGOS,Male,NO,Yes,Yes,72,5+ Years,No
8999-XXGNS,Female,YES,Yes,No,72,5+ Years,No
8746-OQQRW,Male,NO,No,No,4,0-1 Year,No
3181-MIZBN,Male,NO,Yes,Yes,16,1-2 Years,No
0471-ARVMX,Female,YES,Yes,No,62,5+ Years,No
7766-CLTIC,Female,NO,No,No,10,0-1 Year,No
5650-YLIBA,Male,NO,No,No,31,2-4 Years,No
0825-CPPQH,Female,NO,Yes,No,71,5+ Years,No
9084-OAYKL,Male,NO,No,No,58,4-5 Years,No
6122-LJADA,Male,NO,Yes,Yes,70,5+ Years,No
2400-XIWIO,Female,NO,Yes,No,71,5+ Years,No
7524-VRLPL,Male,YES,No,No,69,5+ Years,No
1069-XAIEM,Female,YES,No,No,1,0-1 Year,Yes
7569-NMZYQ,Female,NO,Yes,Yes,72,5+ Years,No
5201-USSQZ,Female,NO,Yes,No,26,2-4 Years,No
2105-PHWON,Female,NO,Yes,No,33,2-4 Years,No
1494-EJZDW,Female,NO,Yes,Yes,10,0-1 Year,No
4884-TVUQF,Female,YES,No,No,57,4-5 Years,No
8003-EWNDZ,Female,NO,No,No,10,0-1 Year,No
1897-RCFUM,Female,NO,Yes,Yes,39,2-4 Years,No
9256-JTBNZ,Female,NO,No,No,11,0-1 Year,No
4658-HCOHW,Female,NO,Yes,Yes,21,1-2 Years,Yes
2211-RMNHO,Female,NO,Yes,Yes,68,5+ Years,No
2432-TFSMK,Male,NO,No,No,18,1-2 Years,No
3440-JPSCL,Female,NO,No,No,6,0-1 Year,Yes
4929-ROART,Male,NO,No,No,18,1-2 Years,No
1834-ABKHQ,Female,NO,Yes,Yes,52,4-5 Years,No
1741-WTPON,Male,NO,Yes,Yes,56,4-5 Years,No
3932-IJWDZ,Male,NO,No,No,45,2-4 Years,No
1240-HCBOH,Female,NO,No,No,67,5+ Years,No
3594-KADLU,Male,NO,Yes,No,3,0-1 Year,No
8065-BVEPF,Male,YES,No,No,65,5+ Years,No
3796-ENZGF,Male,NO,Yes,No,63,5+ Years,No
1734-ZMNTZ,Female,NO,Yes,Yes,11,0-1 Year,No
2853-CWQFQ,Male,NO,No,Yes,1,0-1 Year,No
0813-TAXXS,Male,NO,No,No,55,4-5 Years,No
2519-TWKFS,Male,NO,Yes,Yes,25,2-4 Years,No
2889-FPWRM,Male,NO,Yes,No,72,5+ Years,Yes
0626-QXNGV,Female,NO,Yes,No,72,5+ Years,No
6723-CEGQI,Female,NO,No,Yes,65,5+ Years,No
6987-XQSJT,Female,YES,No,No,54,4-5 Years,Yes
4732-RRJZC,Male,NO,Yes,Yes,7,0-1 Year,No
9499-XPZXM,Female,NO,Yes,No,72,5+ Years,No
4338-EYCER,Male,NO,Yes,No,21,1-2 Years,No
3007-FDPEA,Female,NO,No,No,2,0-1 Year,No
6350-XFYGW,Male,YES,No,No,4,0-1 Year,No
4290-BSXUX,Male,NO,Yes,No,3,0-1 Year,Yes
8513-OLYGY,Male,NO,Yes,No,72,5+ Years,No
0311-QYWSS,Female,NO,No,No,6,0-1 Year,No
8705-DWKTI,Male,NO,No,No,52,4-5 Years,No
8755-IWJHN,Male,YES,Yes,No,69,5+ Years,No
0325-XBFAC,Male,NO,No,No,8,0-1 Year,Yes
4480-QQRHC,Female,YES,No,No,8,0-1 Year,No
0929-PECLO,Female,YES,No,No,63,5+ Years,No
3680-CTHUH,Male,NO,No,No,60,5+ Years,No
1202-KKGFU,Female,NO,Yes,No,12,1-2 Years,No
6112-KTHFQ,Female,NO,No,No,13,1-2 Years,No
1852-XEMDW,Male,NO,No,No,22,1-2 Years,No
2462-XIIJB,Male,NO,No,No,5,0-1 Year,Yes
4760-XOHVN,Female,NO,Yes,Yes,1,0-1 Year,Yes
1820-DJFPH,Female,NO,Yes,Yes,72,5+ Years,No
9426-SXNHE,Female,NO,No,No,2,0-1 Year,No
9068-FHQHD,Female,NO,Yes,Yes,40,2-4 Years,No
1269-FOYWN,Male,NO,Yes,Yes,44,2-4 Years,No
9470-YFUYI,Male,YES,Yes,No,71,5+ Years,No
7817-BOQPW,Female,NO,No,No,2,0-1 Year,Yes
7402-EYFXX,Male,YES,No,No,26,2-4 Years,No
1853-UDXBW,Male,NO,Yes,Yes,1,0-1 Year,Yes
9895-VFOXH,Female,NO,No,No,1,0-1 Year,No
5458-CQJTA,Male,NO,Yes,Yes,65,5+ Years,Yes
1230-QAJDW,Male,NO,No,No,3,0-1 Year,No
5701-ZIKJE,Male,NO,No,No,13,1-2 Years,No
5219-YIPTK,Female,NO,Yes,No,33,2-4 Years,Yes
5032-MIYKT,Female,NO,No,No,1,0-1 Year,No
7396-VJUZB,Male,NO,Yes,Yes,4,0-1 Year,No
9717-QEBGU,Male,NO,No,No,2,0-1 Year,No
5172-RKOCB,Male,NO,Yes,No,72,5+ Years,No
6509-TSGWN,Female,NO,Yes,Yes,37,2-4 Years,No
3540-RZJYU,Female,NO,No,No,15,1-2 Years,Yes
3178-CIFOT,Female,NO,No,No,23,1-2 Years,No
2091-MJTFX,Female,NO,Yes,Yes,30,2-4 Years,Yes
4530-NDRKU,Female,NO,Yes,Yes,42,2-4 Years,No
5985-TBABQ,Female,NO,No,No,32,2-4 Years,No
9800-ONTFE,Female,NO,Yes,Yes,22,1-2 Years,No
6743-HHQPF,Male,NO,Yes,No,42,2-4 Years,No
8455-HIRAQ,Female,NO,No,No,8,0-1 Year,No
6616-AALSR,Female,NO,Yes,Yes,65,5+ Years,No
0883-EIBTI,Female,NO,No,No,2,0-1 Year,Yes
9415-ZNBSX,Female,NO,Yes,Yes,70,5+ Years,No
4018-KJYUY,Male,NO,No,Yes,22,1-2 Years,No
0722-TROQR,Female,YES,No,No,4,0-1 Year,Yes
7571-YXDAD,Female,NO,No,No,2,0-1 Year,Yes
3884-UEBXB,Female,NO,Yes,Yes,67,5+ Years,No
8780-RSYYU,Female,NO,No,No,25,2-4 Years,No
5537-UXXVS,Female,NO,Yes,No,20,1-2 Years,No
1791-PQHBB,Female,NO,No,Yes,2,0-1 Year,No
8701-DGLVH,Male,NO,No,No,51,4-5 Years,No
8741-LQOBK,Female,NO,Yes,Yes,46,2-4 Years,No
3393-FMZPV,Female,NO,No,No,25,2-4 Years,Yes
8082-GHXOP,Male,NO,No,Yes,13,1-2 Years,No
6402-ZFPPI,Female,YES,No,No,25,2-4 Years,Yes
0980-FEXWF,Male,NO,Yes,Yes,26,2-4 Years,No
7486-KSRVI,Male,NO,No,No,43,2-4 Years,Yes
3011-WQKSZ,Male,NO,No,Yes,19,1-2 Years,No
8443-WVPSS,Male,NO,Yes,No,10,0-1 Year,Yes
3006-XIMLN,Female,NO,No,Yes,2,0-1 Year,Yes
8218-FFJDS,Female,NO,Yes,No,72,5+ Years,No
1986-PHGZF,Male,YES,No,No,18,1-2 Years,No
9965-YOKZB,Male,YES,No,No,9,0-1 Year,Yes
0504-HHAPI,Female,YES,No,No,27,2-4 Years,Yes
9360-OMDZZ,Male,NO,No,No,24,2-4 Years,No
6305-YLBMM,Male,NO,No,No,69,5+ Years,Yes
0345-XMMUG,Female,NO,Yes,No,46,2-4 Years,No
8024-XNAFQ,Female,YES,No,No,72,5+ Years,No
3647-GMGDH,Male,NO,Yes,No,22,1-2 Years,Yes
2988-GBIVW,Female,YES,Yes,No,70,5+ Years,No
2832-SCUCO,Female,NO,No,No,2,0-1 Year,No
7036-ZZKBD,Male,NO,Yes,No,31,2-4 Years,No
3791-LGQCY,Female,YES,Yes,No,56,4-5 Years,Yes
0265-PSUAE,Female,NO,Yes,Yes,16,1-2 Years,No
0463-TXOAK,Male,NO,No,Yes,52,4-5 Years,No
0594-UFTUL,Male,NO,Yes,Yes,13,1-2 Years,No
9509-MPYOD,Female,NO,No,No,35,2-4 Years,No
9128-CPXKI,Female,NO,No,No,59,4-5 Years,No
0129-KPTWJ,Male,NO,Yes,No,72,5+ Years,No
8166-ZZTFS,Female,YES,Yes,No,66,5+ Years,Yes
5855-EIBDE,Female,NO,Yes,No,49,4-5 Years,No
5365-LLFYV,Female,NO,No,No,2,0-1 Year,No
5956-YHHRX,Male,YES,No,No,21,1-2 Years,No
6008-NAIXK,Male,YES,No,No,54,4-5 Years,No
2956-GGUCQ,Male,YES,Yes,No,24,2-4 Years,Yes
1928-BXYIV,Male,NO,No,No,1,0-1 Year,No
5760-FXFVO,Male,NO,No,No,6,0-1 Year,No
6595-COKXZ,Female,NO,No,No,1,0-1 Year,Yes
0961-ZWLVI,Male,NO,No,Yes,49,4-5 Years,No
5181-OABFK,Female,NO,Yes,Yes,56,4-5 Years,No
4007-NHVHI,Female,YES,No,No,56,4-5 Years,No
7816-VGHTO,Female,NO,Yes,Yes,6,0-1 Year,No
5871-DGTXZ,Male,NO,No,No,32,2-4 Years,No
7550-WIQVA,Male,NO,Yes,Yes,50,4-5 Years,No
7544-ZVIKX,Male,NO,Yes,Yes,58,4-5 Years,No
0016-QLJIS,Female,NO,Yes,Yes,65,5+ Years,No
7508-DQAKK,Female,NO,No,No,64,5+ Years,No
5176-OLSKT,Female,NO,Yes,No,66,5+ Years,No
9356-AXGMP,Male,NO,Yes,No,38,2-4 Years,No
3556-BVQGL,Female,NO,Yes,No,20,1-2 Years,No
0362-ZBZWJ,Male,NO,No,No,36,2-4 Years,Yes
8979-CAMGB,Male,YES,No,No,64,5+ Years,No
4211-MMAZN,Male,NO,No,No,1,0-1 Year,Yes
7581-EBBOU,Female,NO,No,No,60,5+ Years,No
4274-OWWYO,Male,NO,No,No,1,0-1 Year,Yes
5073-RZGBK,Female,NO,Yes,Yes,50,4-5 Years,No
1541-ETJZO,Male,NO,No,No,1,0-1 Year,Yes
2192-CKRLV,Female,NO,Yes,No,72,5+ Years,No
3154-HMWUU,Male,NO,Yes,No,60,5+ Years,No
6119-SPUDB,Male,NO,No,No,46,2-4 Years,No
6522-OIQSX,Female,NO,Yes,Yes,69,5+ Years,No
7813-ZGGAW,Male,YES,No,No,31,2-4 Years,No
8748-HFWBO,Male,NO,Yes,Yes,19,1-2 Years,No
1052-QJIBV,Female,NO,Yes,Yes,71,5+ Years,No
1319-YLZJG,Male,NO,Yes,No,12,1-2 Years,No
4106-HADHQ,Male,NO,Yes,Yes,39,2-4 Years,Yes
0723-FDLAY,Male,NO,No,No,44,2-4 Years,No
3050-RLLXC,Female,NO,Yes,Yes,56,4-5 Years,No
9298-WGMRW,Female,NO,Yes,No,72,5+ Years,No
2369-UAPKZ,Male,NO,No,No,5,0-1 Year,Yes
3088-LHEFH,Female,NO,No,No,11,0-1 Year,No
2778-OCLGR,Male,YES,Yes,No,24,2-4 Years,Yes
6583-KQJLK,Female,YES,Yes,No,15,1-2 Years,No
8544-JNBOX,Male,NO,No,No,72,5+ Years,No
6681-ZSEXG,Male,NO,Yes,No,56,4-5 Years,No
6139-ZZRBQ,Male,YES,No,No,64,5+ Years,No
6116-RFVHN,Female,NO,Yes,No,34,2-4 Years,No
0637-KVDLV,Male,NO,No,No,2,0-1 Year,Yes
8884-FEEWR,Male,NO,No,No,35,2-4 Years,No
3125-RAHBV,Male,NO,No,No,22,1-2 Years,No
6633-MPWBS,Male,NO,No,No,5,0-1 Year,Yes
0373-AIVNJ,Male,NO,No,No,9,0-1 Year,No
8785-EPNCG,Male,NO,No,No,11,0-1 Year,Yes
1682-VCOIO,Male,NO,No,No,23,1-2 Years,No
5729-KLZAR,Female,NO,Yes,Yes,4,0-1 Year,Yes
2072-ZVJJX,Male,NO,Yes,No,68,5+ Years,No
8849-AYPTR,Male,NO,Yes,No,33,2-4 Years,No
9518-IMLHK,Male,NO,No,No,31,2-4 Years,No
1582-RAFML,Male,NO,No,No,1,0-1 Year,Yes
3646-ITDGM,Female,NO,No,No,56,4-5 Years,No
8740-CRYFY,Male,NO,No,No,1,0-1 Year,Yes
3569-VLDHH,Male,NO,Yes,Yes,66,5+ Years,No
8224-KDLKN,Male,NO,Yes,Yes,72,5+ Years,No
7594-LZNWR,Male,YES,No,No,34,2-4 Years,No
4001-TSBTV,Female,NO,Yes,Yes,58,4-5 Years,No
2962-XPMCQ,Male,NO,No,No,2,0-1 Year,Yes
8727-XDPUD,Male,NO,No,No,37,2-4 Years,No
1043-UXOVO,Female,NO,No,No,71,5+ Years,No
1064-FBXNK,Male,NO,Yes,Yes,1,0-1 Year,No
3996-ZNWYK,Male,YES,Yes,Yes,71,5+ Years,No
2878-DHMIN,Male,NO,Yes,Yes,35,2-4 Years,No
7762-ONLJY,Female,NO,Yes,Yes,6,0-1 Year,No
1678-FYZOW,Female,NO,No,No,3,0-1 Year,Yes
5795-BKOYE,Female,NO,Yes,Yes,69,5+ Years,No
8627-EHGIP,Male,NO,No,No,44,2-4 Years,Yes
7402-PWYJJ,Female,NO,Yes,No,53,4-5 Years,No
5480-TBGPH,Female,NO,Yes,No,24,2-4 Years,Yes
0018-NYROU,Female,NO,Yes,No,5,0-1 Year,No
7501-VTYLJ,Female,NO,No,Yes,2,0-1 Year,No
7608-RGIRO,Male,NO,No,Yes,62,5+ Years,No
0480-BIXDE,Female,NO,Yes,No,19,1-2 Years,No
5895-QSXOD,Male,NO,No,No,9,0-1 Year,No
9814-AOUDH,Male,NO,No,No,53,4-5 Years,No
6175-IRFIT,Male,NO,No,No,5,0-1 Year,No
8760-ZRHKE,Female,YES,Yes,Yes,71,5+ Years,No
1622-HSHSF,Female,NO,No,No,1,0-1 Year,No
8854-CCVSQ,Male,NO,No,No,18,1-2 Years,Yes
6749-UTDVX,Male,NO,No,No,72,5+ Years,No
5542-DHSXL,Female,NO,Yes,No,4,0-1 Year,No
9102-OXKFY,Male,NO,No,No,59,4-5 Years,No
0511-JTEOY,Female,NO,No,No,1,0-1 Year,Yes
5216-WASFJ,Female,YES,Yes,No,31,2-4 Years,No
7808-DVWEP,Male,NO,Yes,No,3,0-1 Year,No
7067-KSAZT,Female,YES,Yes,No,65,5+ Years,Yes
2284-VFLKH,Male,NO,Yes,No,49,4-5 Years,No
0366-NQSHS,Male,NO,No,No,2,0-1 Year,No
6532-YLWSI,Female,NO,Yes,No,53,4-5 Years,Yes
3807-BPOMJ,Female,NO,Yes,No,55,4-5 Years,No
3892-NXAZG,Male,NO,Yes,Yes,72,5+ Years,No
4948-WBBKL,Female,YES,No,No,36,2-4 Years,No
4182-BGSIQ,Female,NO,Yes,Yes,10,0-1 Year,No
9300-AGZNL,Male,YES,No,No,1,0-1 Year,Yes
0988-AADSA,Female,NO,Yes,Yes,72,5+ Years,No
9972-NKTFD,Female,NO,No,No,28,2-4 Years,No
3717-LNXKW,Male,NO,Yes,No,38,2-4 Years,No
5734-EJKXG,Female,NO,No,No,61,5+ Years,No
2207-RYYRL,Male,NO,Yes,Yes,52,4-5 Years,No
6729-FZWSY,Male,NO,No,No,67,5+ Years,No
9695-IDRZR,Female,NO,No,Yes,34,2-4 Years,No
8144-DGHXP,Female,NO,No,No,54,4-5 Years,No
7814-LEEVE,Female,NO,Yes,No,1,0-1 Year,No
1112-CUNAO,Female,YES,No,No,15,1-2 Years,Yes
5175-AOBHI,Female,NO,No,No,4,0-1 Year,Yes
5174-RNGBH,Female,NO,No,No,9,0-1 Year,Yes
8631-WUXGY,Female,NO,No,Yes,46,2-4 Years,No
7270-BDIOA,Female,NO,No,No,22,1-2 Years,Yes
9565-JSNFM,Male,NO,No,No,38,2-4 Years,Yes
5906-DVAPM,Female,NO,Yes,Yes,55,4-5 Years,No
6654-QGBZZ,Female,NO,No,No,1,0-1 Year,No
8348-JLBUG,Male,YES,Yes,No,64,5+ Years,No
0607-DAAHE,Male,NO,No,Yes,53,4-5 Years,Yes
5641-DMBFJ,Female,NO,Yes,No,58,4-5 Years,No
9200-NLNPD,Male,NO,Yes,No,56,4-5 Years,No
